# MO binding energies read from G09 output
# [32.779024, 1.933413, 0.851213, 0.851213, 0.851213]
# MO kinetic energies read from G09 output
# [46.26398, 5.215104, 4.254433, 4.254433, 4.254433]
# Incident electron energy [eV] | Total Sigma | Sigmas [Angstrom^2] (core electrons first)
76.0 1.2927740509832617 0.0 0.14410638325015 0.38288922257770386 0.38288922257770386 0.38288922257770386
77.0 1.2956564101371604 0.0 0.14699269610373464 0.38288790467780853 0.38288790467780853 0.38288790467780853
78.0 1.298229940870927 0.0 0.14972713997924006 0.38283426696389566 0.38283426696389566 0.38283426696389566
79.0 1.3005118916918161 0.0 0.152317869295807 0.38273134079866966 0.38273134079866966 0.38273134079866966
80.0 1.3025184572519928 0.0 0.15477252601818217 0.3825819770779369 0.3825819770779369 0.3825819770779369
81.0 1.3042648521028823 0.0 0.15709827719432962 0.3823888583028509 0.3823888583028509 0.3823888583028509
82.0 1.3057653785670047 0.0 0.15930184934277059 0.38215450974141135 0.38215450974141135 0.38215450974141135
83.0 1.3070334892553945 0.0 0.16138955998759077 0.38188130975593454 0.38188130975593454 0.38188130975593454
84.0 1.3080818447059668 0.0 0.16336734660773566 0.3815714993660771 0.3815714993660771 0.3815714993660771
85.0 1.3089223665713097 0.0 0.16524079323952365 0.3812271911105954 0.3812271911105954 0.3812271911105954
86.0 1.3095662867425146 0.0 0.16701515494676483 0.38085037726524995 0.38085037726524995 0.38085037726524995
87.0 1.3100241927583742 0.0 0.16869538035110662 0.3804429374690892 0.3804429374690892 0.3804429374690892
88.0 1.3103060698158486 0.0 0.1702861323958891 0.38000664580665316 0.38000664580665316 0.38000664580665316
89.0 1.3104213396678879 0.0 0.17179180749958342 0.3795431773894348 0.3795431773894348 0.3795431773894348
90.0 1.3103788966678978 0.0 0.17321655323956195 0.3790541144761119 0.3790541144761119 0.3790541144761119
91.0 1.3101871411961574 0.0 0.1745642846932699 0.3785409521676292 0.3785409521676292 0.3785409521676292
92.0 1.3098540106819094 0.0 0.17583869955165912 0.37800510371008345 0.37800510371008345 0.37800510371008345
93.0 1.3093870084154822 0.0 0.17704329210881753 0.37744790543555484 0.37744790543555484 0.37744790543555484
94.0 1.3087932303273144 0.0 0.17818136622194594 0.37687062136845617 0.37687062136845617 0.37687062136845617
95.0 1.3080793898950518 0.0 0.17925604732706737 0.3762744475226615 0.3762744475226615 0.3762744475226615
96.0 1.3072518413256728 0.0 0.18027029358797753 0.3756605159125651 0.3756605159125651 0.3756605159125651
97.0 1.3063166011467908 0.0 0.18122690624887594 0.375029898299305 0.375029898299305 0.375029898299305
98.0 1.305279368329692 0.0 0.1821285392547485 0.3743836096916478 0.3743836096916478 0.3743836096916478
99.0 1.304145543056169 0.0 0.1829777081978444 0.37372261161944154 0.37372261161944154 0.37372261161944154
