# MO binding energies read from G09 output
# [19.807874640775555, 1.183327575942436, 0.681699581792925, 0.5413172420382634, 0.4634087184047862]
# MO kinetic energies read from G09 output
# [58.413018073307505, 5.218401111298941, 3.579014677671858, 4.351117546322497, 4.516489412525632]
# Incident electron energy [eV] | Total Sigma | Sigmas [Angstrom^2] (core electrons first)
46.0 1.4022707494059419 0.0 0.044849077177589146 0.3105252529843632 0.45157625482034436 0.5953201644236452
47.0 1.4247874407537986 0.0 0.047827018766759474 0.31666360244239544 0.45806009510758233 0.6022367244370613
48.0 1.4463924940534383 0.0 0.05074122912508138 0.32254937906445696 0.46426403514950154 0.6088378507143983
49.0 1.4671244129464407 0.0 0.053590939179718605 0.32819365961092256 0.47020110943591475 0.6151387047198849
50.0 1.4870199411418328 0.0 0.056375817568436175 0.33360697631358843 0.4758836080048267 0.6211535392549814
51.0 1.5061141201190866 0.0 0.059095889514559574 0.3387993403677405 0.4813231258247356 0.626895764412051
52.0 1.5244403525136185 0.0 0.06175146971090832 0.34378026594473027 0.486530608796521 0.6323780080614588
53.0 1.5420304688416295 0.0 0.064343106715725 0.34855879423542485 0.4915163965409816 0.6376121713494981
54.0 1.5589147958055054 0.0 0.06687153683370961 0.3531435171708362 0.49629026215370065 0.642609479647259
54.99999999999999 1.5751222248701626 0.0 0.0693376458314444 0.35754260056923837 0.5008614491154096 0.6473805293540702
56.0 1.5906802801461224 0.0 0.07174243713865054 0.361763806537013 0.5052387055461806 0.6519353309242784
57.00000000000001 1.6056151848805378 0.0 0.07408700543028525 0.3658145150092456 0.5094303159876822 0.6562833484533248
58.0 1.619951926061203 0.0 0.07637251468150778 0.36970174436027864 0.5134441308908384 0.6604335361285781
59.0 1.6337143167946848 0.0 0.07860017994742786 0.37343217104741416 0.5172875939776087 0.664394371822234
59.99999999999999 1.6469250562389304 0.0 0.08077125224971121 0.37701214827540014 0.5209677676360087 0.6681738880778104
61.0 1.65960578696134 0.0 0.08288700605840162 0.3804477236872373 0.5244913564974563 0.6717797007182448
62.00000000000001 1.6717771496616973 0.0 0.08494872894435015 0.3837446560997338 0.52786472933541 0.6752190352822035
63.0 1.6834588352506177 0.0 0.08695771304911402 0.3869084313113286 0.5310939394143502 0.6784987514758247
64.0 1.6946696343120515 0.0 0.08891524807802689 0.3899442770158802 0.5341847434085722 0.6816253658095722
65.0 1.7054274840059673 0.0 0.09082261557071493 0.3928571768601022 0.5371426190011434 0.6846050725740069
66.0 1.7157495124869242 0.0 0.09268108424351708 0.3956518836846575 0.5399727812647763 0.6874437632939734
67.0 1.7256520809276776 0.0 0.09449190623159692 0.3983329319899989 0.542680197918316 0.6901470447877658
68.0 1.7351508232456876 0.0 0.09625631408623413 0.4009046496682213 0.545269603545038 0.6927202559461941
69.0 1.744260683635479 0.0 0.09797551840585556 0.40337116904167486 0.5477455128520006 0.6951684833359479
70.0 1.752995952012185 0.0 0.09965070599862175 0.4057364372481129 0.5501122330432747 0.6974965757221755
71.0 1.7613702974719008 0.0 0.1012830384904862 0.40800422601082104 0.5523738753739488 0.6997091575966448
72.0 1.769396799873244 0.0 0.10287365130613266 0.41017814083062754 0.5545343659463646 0.7018106417901192
73.0 1.777087979642198 0.0 0.10442365296151539 0.4122616296350193 0.5565974558050406 0.7038052412406227
74.0 1.7844558258991596 0.0 0.10593412461624017 0.4142579909178129 0.558566730382154 0.7056969799829527
75.0 1.7915118230034612 0.0 0.10740611984203317 0.41617038140105617 0.5604456183412527 0.7074897034191193
76.0 1.798266975606586 0.0 0.10884066457029762 0.41800182324904334 0.562237399863021 0.709187087924224
77.0 1.8047318323010813 0.0 0.11023875718745686 0.4197552108625826 0.5639452144134012 0.7107926498376408
78.0 1.8109165079478369 0.0 0.11160136875160226 0.42143331727995637 0.5655720680311556 0.7123097538851225
79.0 1.816830704760061 0.0 0.11292944330804022 0.4230388002093808 0.5671208401689996 0.7137416210736404
80.0 1.822483732218015 0.0 0.11422389828478842 0.42457420771620547 0.5685942901197443 0.7150913360972768
81.0 1.8278845258843717 0.0 0.11548562495200068 0.42604198358661133 0.569995063056416 0.7163618542893437
82.0 1.8330416651860242 0.0 0.11671548893178493 0.4274444723881543 0.571325695713061 0.717556008153024
83.0 1.8379633902242778 0.0 0.11791433074699348 0.4287839242461774 0.5725886217308759 0.7186765135002309
84.0 1.8426576176716294 0.0 0.11908296639935766 0.430062499353859 0.5737861766924118 0.7197259752260009
85.0 1.8471319558097998 0.0 0.12022218796886827 0.4312822722324984 0.5749206028648589 0.7207068927435744
86.0 1.851393718760304 0.0 0.12133276422760088 0.43244523575753246 0.5759940536718298 0.7216216651033408
87.0 1.8554499399556863 0.0 0.12241544126229258 0.4335533049647561 0.5770085979116061 0.7224725958170315
88.0 1.8593073848965243 0.0 0.12347094310091723 0.4346083206502529 0.5779662237384638 0.7232618974068904
89.0 1.862972563236481 0.0 0.12449997233930944 0.43561205277664794 0.5788688424224687 0.723991695698055
90.0 1.8664517402350338 0.0 0.12550321076456916 0.436566203697457 0.5797182919020081 0.7246640338709996
